ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,DeliveryStatus
511,511,FedEx,2025-08-04,2025-08-09,Delayed
512,512,FedEx,2025-02-22,2025-02-23,Delayed
513,513,USPS,2025-10-16,2025-10-17,In Transit
514,514,USPS,2025-03-09,2025-03-13,In Transit
515,515,UPS,2025-06-04,2025-06-08,Delivered
516,516,FedEx,2025-12-23,2025-12-26,Delayed
517,517,FedEx,2025-03-30,2025-04-05,Delayed
518,518,USPS,2025-11-03,2025-11-10,Delivered
519,519,DHL,2025-05-22,2025-05-24,In Transit
520,520,UPS,2025-04-30,2025-05-07,In Transit
521,521,FedEx,2025-06-25,2025-06-30,Delivered
522,522,FedEx,2025-05-29,2025-06-01,In Transit
523,523,FedEx,2025-10-18,2025-10-23,Delivered
524,524,DHL,2025-10-12,2025-10-13,In Transit
525,525,UPS,2025-09-01,2025-09-05,In Transit
526,526,UPS,2025-11-21,2025-11-25,Delivered
527,527,FedEx,2025-01-29,2025-01-31,Delivered
528,528,UPS,2025-09-07,2025-09-14,In Transit
529,529,USPS,2025-10-11,2025-10-12,In Transit
530,530,DHL,2025-11-12,2025-11-14,Delayed
531,531,UPS,2025-01-17,2025-01-23,Delayed
532,532,USPS,2025-03-26,2025-03-27,Delivered
533,533,USPS,2025-08-28,2025-09-02,Delivered
534,534,USPS,2025-08-04,2025-08-09,Delayed
535,535,USPS,2025-01-10,2025-01-16,Delivered
536,536,FedEx,2025-07-20,2025-07-22,In Transit
537,537,USPS,2025-04-11,2025-04-18,Delivered
538,538,USPS,2025-06-04,2025-06-09,In Transit
539,539,FedEx,2025-09-30,2025-10-03,In Transit
540,540,FedEx,2025-06-16,2025-06-22,Delayed
541,541,DHL,2025-11-29,2025-12-02,Delivered
542,542,UPS,2025-10-09,2025-10-10,Delayed
543,543,USPS,2025-02-10,2025-02-13,In Transit
544,544,UPS,2025-05-10,2025-05-14,In Transit
545,545,UPS,2025-07-06,2025-07-11,Delayed
546,546,DHL,2025-12-19,2025-12-21,In Transit
547,547,FedEx,2025-03-13,2025-03-18,Delivered
548,548,DHL,2025-07-29,2025-08-04,Delayed
549,549,USPS,2025-08-18,2025-08-22,Delayed
550,550,USPS,2025-09-30,2025-10-03,Delayed
551,551,USPS,2025-02-07,2025-02-08,In Transit
552,552,FedEx,2025-10-08,2025-10-12,Delivered
553,553,DHL,2025-04-26,2025-05-01,Delivered
554,554,UPS,2025-12-09,2025-12-16,Delayed
555,555,FedEx,2025-05-27,2025-05-29,Delivered
556,556,USPS,2025-07-28,2025-07-31,Delivered
557,557,UPS,2025-09-14,2025-09-17,In Transit
558,558,USPS,2025-10-08,2025-10-09,Delayed
559,559,UPS,2025-11-06,2025-11-10,Delayed
560,560,FedEx,2025-07-18,2025-07-19,Delivered
561,561,UPS,2025-05-14,2025-05-18,In Transit
562,562,DHL,2025-09-09,2025-09-15,In Transit
563,563,FedEx,2025-01-05,2025-01-11,In Transit
564,564,UPS,2025-03-12,2025-03-14,Delivered
565,565,USPS,2025-05-28,2025-06-03,Delayed
566,566,FedEx,2025-06-04,2025-06-11,In Transit
567,567,FedEx,2025-06-07,2025-06-08,Delivered
568,568,UPS,2025-10-21,2025-10-22,Delivered
569,569,DHL,2025-10-17,2025-10-22,Delayed
570,570,USPS,2025-10-22,2025-10-28,Delivered
571,571,DHL,2025-07-31,2025-08-02,Delayed
572,572,UPS,2025-06-05,2025-06-08,Delayed
573,573,DHL,2025-07-17,2025-07-24,Delivered
574,574,USPS,2025-03-01,2025-03-02,In Transit
575,575,UPS,2025-06-10,2025-06-16,In Transit
576,576,FedEx,2025-04-09,2025-04-14,In Transit
577,577,USPS,2025-05-12,2025-05-19,Delivered
578,578,DHL,2025-12-12,2025-12-17,In Transit
579,579,USPS,2025-03-07,2025-03-10,In Transit
580,580,FedEx,2025-03-20,2025-03-27,Delayed
581,581,FedEx,2025-03-02,2025-03-07,In Transit
582,582,UPS,2025-08-17,2025-08-19,Delayed
583,583,DHL,2025-12-20,2025-12-24,Delivered
584,584,UPS,2025-10-06,2025-10-09,In Transit
585,585,DHL,2025-05-10,2025-05-17,Delayed
586,586,UPS,2025-07-09,2025-07-14,In Transit
587,587,UPS,2025-10-27,2025-11-02,Delayed
588,588,USPS,2025-12-21,2025-12-26,Delivered
589,589,USPS,2025-05-23,2025-05-28,In Transit
590,590,USPS,2025-08-12,2025-08-17,Delayed
591,591,UPS,2025-04-08,2025-04-09,In Transit
592,592,FedEx,2025-05-07,2025-05-11,Delivered
593,593,USPS,2025-01-20,2025-01-25,Delivered
594,594,UPS,2025-11-29,2025-12-05,In Transit
595,595,USPS,2025-04-26,2025-05-03,Delivered
596,596,DHL,2025-07-17,2025-07-19,Delayed
597,597,UPS,2025-11-19,2025-11-23,Delayed
598,598,FedEx,2025-03-18,2025-03-19,In Transit
599,599,UPS,2025-06-12,2025-06-13,Delivered
600,600,UPS,2025-01-23,2025-01-27,Delivered
601,601,DHL,2025-09-21,2025-09-26,Delayed
602,602,DHL,2025-12-26,2025-12-27,In Transit
603,603,FedEx,2025-10-10,2025-10-17,Delayed
604,604,UPS,2025-12-14,2025-12-19,In Transit
605,605,UPS,2025-01-19,2025-01-22,Delivered
606,606,DHL,2025-12-29,2026-01-01,Delayed
607,607,UPS,2025-08-14,2025-08-18,Delayed
608,608,UPS,2025-09-13,2025-09-14,Delayed
609,609,DHL,2025-12-28,2026-01-02,Delivered
610,610,UPS,2025-07-22,2025-07-29,Delivered
611,611,DHL,2025-07-13,2025-07-15,In Transit
612,612,UPS,2025-10-16,2025-10-19,In Transit
613,613,UPS,2025-11-01,2025-11-08,Delayed
614,614,FedEx,2025-07-14,2025-07-19,In Transit
615,615,FedEx,2025-07-09,2025-07-13,In Transit
616,616,USPS,2025-01-05,2025-01-11,Delivered
617,617,USPS,2025-12-29,2026-01-05,Delivered
618,618,UPS,2025-11-23,2025-11-26,Delivered
619,619,DHL,2025-06-04,2025-06-11,In Transit
620,620,UPS,2025-08-10,2025-08-12,Delayed
621,621,UPS,2025-10-26,2025-10-28,Delayed
622,622,FedEx,2025-01-04,2025-01-11,Delivered
623,623,UPS,2025-05-07,2025-05-10,Delayed
624,624,FedEx,2025-12-12,2025-12-14,Delayed
625,625,USPS,2025-08-16,2025-08-23,Delayed
626,626,FedEx,2025-04-10,2025-04-17,Delayed
627,627,FedEx,2025-09-21,2025-09-25,Delivered
628,628,USPS,2025-10-25,2025-11-01,In Transit
629,629,UPS,2025-02-12,2025-02-14,Delivered
630,630,DHL,2025-02-02,2025-02-09,Delayed
631,631,USPS,2025-12-05,2025-12-06,In Transit
632,632,FedEx,2025-05-24,2025-05-26,In Transit
633,633,USPS,2025-04-29,2025-04-30,Delayed
634,634,FedEx,2025-04-27,2025-05-01,Delayed
635,635,DHL,2025-06-27,2025-07-04,In Transit
636,636,DHL,2025-04-23,2025-04-25,Delayed
637,637,UPS,2025-09-04,2025-09-06,In Transit
638,638,UPS,2025-12-11,2025-12-14,In Transit
639,639,UPS,2025-09-03,2025-09-09,In Transit
640,640,FedEx,2025-02-17,2025-02-21,Delivered
641,641,USPS,2025-10-28,2025-11-01,Delivered
642,642,DHL,2025-05-27,2025-05-30,Delayed
643,643,UPS,2025-11-12,2025-11-16,In Transit
644,644,USPS,2025-09-07,2025-09-11,Delayed
645,645,UPS,2025-03-21,2025-03-24,Delayed
646,646,FedEx,2025-06-21,2025-06-24,Delivered
647,647,FedEx,2025-04-01,2025-04-07,Delivered
648,648,FedEx,2025-07-15,2025-07-18,Delivered
649,649,DHL,2025-09-13,2025-09-15,In Transit
650,650,UPS,2025-04-20,2025-04-26,In Transit
651,651,FedEx,2025-06-25,2025-06-29,In Transit
652,652,DHL,2025-09-13,2025-09-16,In Transit
653,653,DHL,2025-02-21,2025-02-28,Delayed
654,654,FedEx,2025-08-05,2025-08-08,In Transit
655,655,FedEx,2025-07-06,2025-07-10,Delivered
656,656,DHL,2025-06-22,2025-06-26,Delayed
657,657,UPS,2025-11-18,2025-11-21,Delayed
658,658,FedEx,2025-10-02,2025-10-07,Delayed
659,659,UPS,2025-01-19,2025-01-24,Delivered
660,660,DHL,2025-12-13,2025-12-20,Delivered
661,661,FedEx,2025-09-17,2025-09-19,In Transit
662,662,DHL,2025-10-07,2025-10-09,In Transit
663,663,DHL,2025-12-01,2025-12-08,Delayed
664,664,FedEx,2025-04-28,2025-05-04,Delayed
665,665,UPS,2025-06-25,2025-06-27,Delayed
666,666,DHL,2025-06-22,2025-06-29,Delayed
667,667,DHL,2025-02-11,2025-02-16,In Transit
668,668,FedEx,2025-06-09,2025-06-11,Delayed
669,669,DHL,2025-12-11,2025-12-15,In Transit
670,670,DHL,2025-07-03,2025-07-07,Delayed
671,671,FedEx,2025-12-27,2026-01-02,In Transit
672,672,FedEx,2025-08-18,2025-08-23,Delivered
673,673,DHL,2025-03-26,2025-04-02,Delivered
674,674,DHL,2025-05-14,2025-05-21,In Transit
675,675,UPS,2025-08-02,2025-08-06,Delayed
676,676,DHL,2025-11-14,2025-11-18,In Transit
677,677,USPS,2025-05-13,2025-05-20,Delayed
678,678,DHL,2025-10-20,2025-10-22,In Transit
679,679,UPS,2025-10-28,2025-10-30,In Transit
680,680,DHL,2025-08-06,2025-08-09,Delayed
681,681,FedEx,2025-01-20,2025-01-23,Delivered
682,682,UPS,2025-10-14,2025-10-20,Delayed
683,683,USPS,2025-12-11,2025-12-14,In Transit
684,684,FedEx,2025-10-15,2025-10-18,Delivered
685,685,DHL,2025-08-21,2025-08-22,Delayed
686,686,UPS,2025-02-01,2025-02-05,In Transit
687,687,UPS,2025-04-15,2025-04-22,In Transit
688,688,USPS,2025-11-18,2025-11-21,Delivered
689,689,DHL,2025-06-07,2025-06-08,In Transit
690,690,DHL,2025-01-08,2025-01-14,Delivered
691,691,FedEx,2025-11-06,2025-11-13,Delayed
692,692,DHL,2025-02-23,2025-03-01,Delivered
693,693,USPS,2025-03-01,2025-03-05,Delivered
694,694,UPS,2025-03-12,2025-03-18,Delivered
695,695,FedEx,2025-05-16,2025-05-21,Delivered
696,696,USPS,2025-06-08,2025-06-12,In Transit
697,697,USPS,2025-01-20,2025-01-27,Delayed
698,698,FedEx,2025-11-09,2025-11-11,In Transit
699,699,USPS,2025-04-12,2025-04-14,In Transit
700,700,USPS,2025-02-18,2025-02-24,Delayed
701,701,FedEx,2025-05-01,2025-05-03,Delivered
702,702,UPS,2025-07-08,2025-07-09,Delivered
703,703,DHL,2025-11-14,2025-11-18,Delayed
704,704,UPS,2025-10-31,2025-11-06,Delivered
705,705,DHL,2025-08-21,2025-08-28,Delayed
706,706,DHL,2025-01-30,2025-02-01,Delayed
707,707,UPS,2025-05-21,2025-05-27,Delayed
708,708,DHL,2025-01-27,2025-02-01,Delivered
709,709,UPS,2025-11-24,2025-11-30,Delivered
710,710,DHL,2025-10-15,2025-10-21,Delayed
711,711,DHL,2025-11-22,2025-11-25,Delayed
712,712,UPS,2025-10-20,2025-10-22,In Transit
713,713,USPS,2025-05-11,2025-05-17,In Transit
714,714,UPS,2025-06-05,2025-06-06,In Transit
715,715,USPS,2025-05-07,2025-05-08,Delayed
716,716,FedEx,2025-05-17,2025-05-24,In Transit
717,717,UPS,2025-05-10,2025-05-13,Delivered
718,718,USPS,2025-08-24,2025-08-25,Delivered
719,719,DHL,2025-03-10,2025-03-13,In Transit
720,720,UPS,2025-04-15,2025-04-21,Delayed
721,721,DHL,2025-05-10,2025-05-11,Delayed
722,722,USPS,2025-01-27,2025-01-31,Delayed
723,723,USPS,2025-09-19,2025-09-21,Delayed
724,724,FedEx,2025-09-12,2025-09-13,Delivered
725,725,FedEx,2025-08-07,2025-08-09,In Transit
726,726,UPS,2025-09-20,2025-09-25,Delayed
727,727,UPS,2025-12-24,2025-12-25,Delivered
728,728,USPS,2025-01-23,2025-01-25,Delayed
729,729,USPS,2025-02-15,2025-02-19,Delayed
730,730,DHL,2025-06-17,2025-06-23,In Transit
731,731,UPS,2025-02-26,2025-03-02,Delayed
732,732,UPS,2025-08-12,2025-08-18,In Transit
733,733,UPS,2025-08-31,2025-09-01,In Transit
734,734,FedEx,2025-03-29,2025-04-02,Delivered
735,735,FedEx,2025-12-02,2025-12-08,Delivered
736,736,FedEx,2025-12-31,2026-01-06,Delayed
737,737,UPS,2025-07-16,2025-07-19,In Transit
738,738,FedEx,2025-11-15,2025-11-19,In Transit
739,739,DHL,2025-11-01,2025-11-04,Delayed
740,740,USPS,2025-06-21,2025-06-23,In Transit
741,741,FedEx,2025-02-20,2025-02-25,Delayed
742,742,UPS,2025-05-04,2025-05-10,Delayed
743,743,UPS,2025-05-09,2025-05-15,Delivered
744,744,USPS,2025-06-18,2025-06-22,Delivered
745,745,UPS,2025-01-26,2025-02-02,Delivered
746,746,DHL,2025-03-08,2025-03-09,Delivered
747,747,DHL,2025-04-26,2025-04-30,Delivered
748,748,FedEx,2025-10-04,2025-10-09,Delayed
749,749,USPS,2025-07-19,2025-07-21,Delivered
750,750,USPS,2025-10-27,2025-11-02,Delayed
751,751,FedEx,2025-06-02,2025-06-03,Delayed
752,752,FedEx,2025-11-11,2025-11-16,Delayed
753,753,FedEx,2025-01-13,2025-01-19,In Transit
754,754,USPS,2025-12-12,2025-12-13,Delivered
755,755,USPS,2025-03-28,2025-04-02,Delayed
756,756,FedEx,2025-09-22,2025-09-29,In Transit
757,757,USPS,2025-10-21,2025-10-28,Delivered
758,758,USPS,2025-06-15,2025-06-18,In Transit
759,759,UPS,2025-07-26,2025-07-28,Delivered
760,760,FedEx,2025-12-08,2025-12-13,Delivered
761,761,FedEx,2025-05-15,2025-05-20,In Transit
762,762,UPS,2025-12-16,2025-12-21,Delayed
763,763,DHL,2025-10-20,2025-10-21,In Transit
764,764,FedEx,2025-06-07,2025-06-13,Delivered
765,765,UPS,2025-02-17,2025-02-19,Delivered
766,766,DHL,2025-03-24,2025-03-26,Delayed
767,767,DHL,2025-09-12,2025-09-13,In Transit
768,768,DHL,2025-08-15,2025-08-17,In Transit
769,769,USPS,2025-09-20,2025-09-25,Delivered
770,770,DHL,2025-05-25,2025-05-30,Delayed
771,771,FedEx,2025-08-11,2025-08-17,Delivered
772,772,FedEx,2025-07-19,2025-07-25,Delayed
773,773,USPS,2025-10-20,2025-10-22,In Transit
774,774,FedEx,2025-11-13,2025-11-15,In Transit
775,775,FedEx,2025-09-02,2025-09-04,Delivered
776,776,USPS,2025-09-11,2025-09-15,Delayed
777,777,DHL,2025-12-03,2025-12-09,Delayed
778,778,DHL,2025-06-11,2025-06-17,Delivered
779,779,FedEx,2025-03-28,2025-03-30,Delivered
780,780,DHL,2025-04-16,2025-04-18,Delivered
781,781,USPS,2025-09-06,2025-09-13,In Transit
782,782,USPS,2025-07-29,2025-08-04,Delivered
783,783,USPS,2025-07-23,2025-07-24,Delivered
784,784,DHL,2025-06-18,2025-06-21,In Transit
785,785,UPS,2025-09-16,2025-09-20,Delayed
786,786,UPS,2025-05-01,2025-05-04,In Transit
787,787,USPS,2025-06-19,2025-06-25,In Transit
788,788,UPS,2025-10-20,2025-10-22,Delayed
789,789,DHL,2025-06-07,2025-06-10,In Transit
790,790,USPS,2025-11-26,2025-12-01,Delayed
791,791,USPS,2025-11-12,2025-11-18,Delayed
792,792,UPS,2025-04-23,2025-04-28,Delivered
793,793,USPS,2025-07-04,2025-07-11,Delayed
794,794,UPS,2025-03-08,2025-03-10,Delivered
795,795,FedEx,2025-01-22,2025-01-26,In Transit
796,796,DHL,2025-03-14,2025-03-19,Delivered
797,797,UPS,2025-11-27,2025-11-29,Delivered
798,798,DHL,2025-08-07,2025-08-11,In Transit
799,799,DHL,2025-12-20,2025-12-21,Delayed
800,800,FedEx,2025-08-26,2025-08-29,Delayed
801,801,FedEx,2025-04-25,2025-04-28,Delivered
802,802,UPS,2025-11-03,2025-11-07,In Transit
803,803,DHL,2025-05-15,2025-05-22,Delayed
804,804,DHL,2025-10-31,2025-11-07,In Transit
805,805,USPS,2025-08-18,2025-08-20,Delivered
806,806,USPS,2025-12-08,2025-12-14,In Transit
807,807,UPS,2025-11-18,2025-11-22,Delayed
808,808,FedEx,2025-03-06,2025-03-10,Delivered
809,809,FedEx,2025-11-18,2025-11-25,Delayed
810,810,USPS,2025-09-30,2025-10-03,In Transit
811,811,DHL,2025-05-09,2025-05-14,Delayed
812,812,FedEx,2025-08-11,2025-08-12,In Transit
813,813,UPS,2025-07-05,2025-07-10,In Transit
814,814,UPS,2025-04-27,2025-04-28,Delivered
815,815,UPS,2025-04-01,2025-04-07,In Transit
816,816,DHL,2025-04-18,2025-04-24,In Transit
817,817,FedEx,2025-04-22,2025-04-23,Delivered
818,818,DHL,2025-07-24,2025-07-31,Delivered
819,819,DHL,2025-09-02,2025-09-07,Delivered
820,820,DHL,2025-07-24,2025-07-26,Delayed
821,821,FedEx,2025-08-05,2025-08-12,In Transit
822,822,DHL,2025-03-24,2025-03-30,Delivered
823,823,FedEx,2025-12-09,2025-12-15,Delivered
824,824,FedEx,2025-06-12,2025-06-14,Delivered
825,825,UPS,2025-02-26,2025-03-04,Delayed
826,826,DHL,2025-03-05,2025-03-10,Delayed
827,827,FedEx,2025-01-23,2025-01-29,In Transit
828,828,UPS,2025-03-21,2025-03-28,Delivered
829,829,DHL,2025-08-26,2025-08-28,In Transit
830,830,DHL,2025-01-14,2025-01-18,Delivered
831,831,FedEx,2025-01-11,2025-01-14,Delayed
832,832,UPS,2025-08-16,2025-08-21,Delivered
833,833,UPS,2025-03-08,2025-03-14,Delayed
834,834,UPS,2025-01-22,2025-01-25,Delayed
835,835,FedEx,2025-07-31,2025-08-05,In Transit
836,836,UPS,2025-07-31,2025-08-07,Delivered
837,837,USPS,2025-02-14,2025-02-20,In Transit
838,838,FedEx,2025-09-14,2025-09-20,Delayed
839,839,USPS,2025-05-07,2025-05-11,In Transit
840,840,DHL,2025-06-30,2025-07-04,Delivered
841,841,USPS,2025-04-16,2025-04-18,In Transit
842,842,USPS,2025-02-01,2025-02-04,Delayed
843,843,UPS,2025-07-08,2025-07-15,In Transit
844,844,USPS,2025-12-06,2025-12-08,Delivered
845,845,FedEx,2025-09-15,2025-09-22,In Transit
846,846,DHL,2025-01-29,2025-01-30,In Transit
847,847,UPS,2025-02-19,2025-02-24,Delayed
848,848,FedEx,2025-09-10,2025-09-11,Delivered
849,849,UPS,2025-05-08,2025-05-11,Delayed
850,850,USPS,2025-09-17,2025-09-20,Delivered
851,851,UPS,2025-05-07,2025-05-13,Delivered
852,852,FedEx,2025-04-23,2025-04-27,In Transit
853,853,DHL,2025-04-20,2025-04-21,Delayed
854,854,USPS,2025-01-29,2025-01-31,Delayed
855,855,FedEx,2025-12-23,2025-12-26,In Transit
856,856,DHL,2025-04-06,2025-04-12,In Transit
857,857,USPS,2025-07-24,2025-07-30,In Transit
858,858,USPS,2025-11-08,2025-11-15,Delivered
859,859,USPS,2025-07-29,2025-08-05,In Transit
860,860,UPS,2025-09-06,2025-09-11,Delayed
861,861,FedEx,2025-02-23,2025-02-28,Delivered
862,862,FedEx,2025-01-25,2025-01-27,In Transit
863,863,FedEx,2025-04-19,2025-04-25,In Transit
864,864,USPS,2025-09-10,2025-09-16,In Transit
865,865,UPS,2025-08-09,2025-08-12,Delayed
866,866,UPS,2025-01-30,2025-02-03,In Transit
867,867,DHL,2025-09-12,2025-09-14,Delivered
868,868,USPS,2025-06-09,2025-06-16,Delivered
869,869,UPS,2025-01-05,2025-01-08,Delivered
870,870,DHL,2025-05-28,2025-06-04,In Transit
871,871,USPS,2025-07-02,2025-07-09,Delayed
872,872,DHL,2025-07-15,2025-07-16,In Transit
873,873,FedEx,2025-06-26,2025-07-02,Delivered
874,874,UPS,2025-05-18,2025-05-23,In Transit
875,875,USPS,2025-10-10,2025-10-13,Delayed
876,876,FedEx,2025-08-24,2025-08-31,Delayed
877,877,DHL,2025-10-30,2025-11-01,Delivered
878,878,FedEx,2025-09-09,2025-09-12,In Transit
879,879,UPS,2025-07-09,2025-07-12,Delivered
880,880,DHL,2025-12-21,2025-12-26,Delivered
881,881,USPS,2025-04-20,2025-04-26,Delivered
882,882,UPS,2025-05-03,2025-05-07,Delivered
883,883,FedEx,2025-01-23,2025-01-30,In Transit
884,884,USPS,2025-06-29,2025-07-03,Delivered
885,885,USPS,2025-11-15,2025-11-20,Delayed
886,886,DHL,2025-10-24,2025-10-26,Delayed
887,887,DHL,2025-06-04,2025-06-08,Delivered
888,888,FedEx,2025-06-10,2025-06-13,Delayed
889,889,FedEx,2025-03-16,2025-03-23,Delivered
890,890,USPS,2025-07-06,2025-07-10,In Transit
891,891,USPS,2025-02-02,2025-02-08,Delayed
892,892,DHL,2025-10-13,2025-10-17,Delayed
893,893,FedEx,2025-03-28,2025-04-03,In Transit
894,894,USPS,2025-01-09,2025-01-14,Delayed
895,895,UPS,2025-07-17,2025-07-18,In Transit
896,896,USPS,2025-03-02,2025-03-05,Delayed
897,897,USPS,2025-06-21,2025-06-23,Delayed
898,898,UPS,2025-01-11,2025-01-18,In Transit
899,899,UPS,2025-07-07,2025-07-11,In Transit
900,900,FedEx,2025-02-01,2025-02-05,In Transit
901,901,FedEx,2025-06-07,2025-06-10,In Transit
902,902,FedEx,2025-12-24,2025-12-31,Delivered
903,903,FedEx,2025-10-13,2025-10-17,In Transit
904,904,USPS,2025-11-27,2025-11-28,Delayed
905,905,UPS,2025-07-20,2025-07-22,Delivered
906,906,FedEx,2025-10-06,2025-10-12,Delayed
907,907,UPS,2025-09-24,2025-10-01,In Transit
908,908,FedEx,2025-07-27,2025-08-02,Delayed
909,909,FedEx,2025-07-31,2025-08-02,Delivered
910,910,FedEx,2025-12-05,2025-12-08,Delivered
911,911,UPS,2025-02-12,2025-02-14,Delayed
912,912,USPS,2025-11-16,2025-11-20,Delivered
913,913,USPS,2025-02-10,2025-02-13,Delivered
914,914,UPS,2025-01-08,2025-01-15,In Transit
915,915,DHL,2025-09-20,2025-09-26,In Transit
916,916,FedEx,2025-02-13,2025-02-16,In Transit
917,917,UPS,2025-12-02,2025-12-03,In Transit
918,918,UPS,2025-07-23,2025-07-26,Delayed
919,919,UPS,2025-07-24,2025-07-30,Delivered
920,920,USPS,2025-07-29,2025-08-01,In Transit
921,921,USPS,2025-06-29,2025-07-03,Delayed
922,922,USPS,2025-11-29,2025-11-30,Delivered
923,923,FedEx,2025-03-19,2025-03-21,Delayed
924,924,DHL,2025-06-27,2025-06-30,Delayed
925,925,DHL,2025-03-04,2025-03-11,Delivered
926,926,USPS,2025-10-26,2025-11-02,Delivered
927,927,FedEx,2025-12-06,2025-12-07,Delivered
928,928,UPS,2025-10-19,2025-10-20,Delivered
929,929,DHL,2025-06-21,2025-06-24,Delayed
930,930,UPS,2025-06-02,2025-06-07,In Transit
931,931,DHL,2025-08-02,2025-08-08,Delivered
932,932,USPS,2025-04-01,2025-04-05,Delayed
933,933,DHL,2025-01-14,2025-01-17,Delayed
934,934,USPS,2025-08-20,2025-08-22,In Transit
935,935,FedEx,2025-06-07,2025-06-09,In Transit
936,936,UPS,2025-09-06,2025-09-11,Delayed
937,937,UPS,2025-03-03,2025-03-10,Delivered
938,938,USPS,2026-01-01,2026-01-04,In Transit
939,939,DHL,2025-07-07,2025-07-12,Delayed
940,940,DHL,2025-08-12,2025-08-13,In Transit
941,941,UPS,2025-11-11,2025-11-13,Delivered
942,942,FedEx,2025-02-01,2025-02-04,Delivered
943,943,USPS,2025-08-13,2025-08-16,Delayed
944,944,UPS,2025-05-28,2025-06-02,Delayed
945,945,UPS,2025-05-21,2025-05-28,Delayed
946,946,UPS,2025-09-26,2025-09-30,Delayed
947,947,FedEx,2025-06-23,2025-06-26,Delayed
948,948,DHL,2025-04-10,2025-04-15,Delayed
949,949,USPS,2025-09-04,2025-09-09,In Transit
950,950,USPS,2025-02-12,2025-02-17,Delivered
951,951,USPS,2025-04-12,2025-04-17,Delayed
952,952,UPS,2025-02-02,2025-02-05,Delayed
953,953,DHL,2025-12-03,2025-12-09,In Transit
954,954,UPS,2025-06-04,2025-06-10,In Transit
955,955,UPS,2025-09-20,2025-09-22,Delayed
956,956,FedEx,2025-09-14,2025-09-16,Delivered
957,957,FedEx,2025-04-05,2025-04-07,In Transit
958,958,UPS,2025-08-16,2025-08-20,In Transit
959,959,DHL,2025-09-27,2025-09-28,In Transit
960,960,UPS,2025-12-04,2025-12-09,Delivered
961,961,USPS,2025-11-25,2025-11-30,Delivered
962,962,FedEx,2025-12-14,2025-12-15,In Transit
963,963,DHL,2025-10-19,2025-10-25,In Transit
964,964,FedEx,2025-01-16,2025-01-18,Delivered
965,965,USPS,2025-09-26,2025-09-29,Delivered
966,966,USPS,2025-08-30,2025-09-04,Delivered
967,967,DHL,2025-12-13,2025-12-17,Delayed
968,968,FedEx,2025-06-14,2025-06-17,In Transit
969,969,USPS,2025-07-11,2025-07-17,Delayed
970,970,UPS,2025-07-28,2025-07-29,In Transit
971,971,UPS,2025-01-24,2025-01-29,Delayed
972,972,DHL,2025-06-29,2025-07-05,Delivered
973,973,USPS,2025-05-03,2025-05-10,Delivered
974,974,USPS,2025-12-17,2025-12-22,Delayed
975,975,DHL,2025-01-08,2025-01-14,Delivered
976,976,USPS,2025-08-11,2025-08-12,Delivered
977,977,USPS,2025-12-15,2025-12-19,In Transit
978,978,UPS,2025-09-15,2025-09-18,Delivered
979,979,FedEx,2025-04-17,2025-04-20,Delivered
980,980,FedEx,2025-12-17,2025-12-21,Delivered
981,981,USPS,2025-08-21,2025-08-27,Delayed
982,982,DHL,2025-04-16,2025-04-23,Delivered
983,983,DHL,2025-10-11,2025-10-12,Delivered
984,984,USPS,2025-06-04,2025-06-09,In Transit
985,985,USPS,2025-07-12,2025-07-14,Delivered
986,986,DHL,2025-09-21,2025-09-26,Delivered
987,987,USPS,2025-02-21,2025-02-23,Delayed
988,988,DHL,2025-07-02,2025-07-03,Delivered
989,989,UPS,2025-03-13,2025-03-14,Delayed
990,990,USPS,2025-09-11,2025-09-16,In Transit
991,991,USPS,2025-11-22,2025-11-23,In Transit
992,992,DHL,2025-05-26,2025-05-31,Delayed
993,993,USPS,2025-03-17,2025-03-18,Delivered
994,994,USPS,2025-05-06,2025-05-10,Delayed
995,995,USPS,2025-04-26,2025-05-03,In Transit
996,996,FedEx,2025-02-12,2025-02-19,In Transit
997,997,UPS,2025-09-02,2025-09-06,Delivered
998,998,FedEx,2025-03-12,2025-03-13,In Transit
999,999,USPS,2025-02-04,2025-02-08,In Transit
1000,1000,DHL,2025-09-01,2025-09-02,Delivered
1001,1001,DHL,2025-09-16,2025-09-23,Delayed
1002,1002,USPS,2025-10-01,2025-10-05,In Transit
1003,1003,FedEx,2025-10-08,2025-10-10,In Transit
1004,1004,UPS,2025-06-24,2025-06-28,Delayed
1005,1005,UPS,2025-08-23,2025-08-27,Delayed
1006,1006,DHL,2025-12-26,2025-12-27,Delivered
1007,1007,DHL,2025-12-11,2025-12-17,Delayed
1008,1008,UPS,2025-04-12,2025-04-18,In Transit
1009,1009,USPS,2025-09-02,2025-09-04,In Transit
1010,1010,FedEx,2025-10-09,2025-10-11,In Transit
1011,1011,UPS,2025-01-13,2025-01-14,Delivered
1012,1012,FedEx,2025-12-02,2025-12-03,Delivered
1013,1013,UPS,2025-02-15,2025-02-20,In Transit
1014,1014,DHL,2025-08-27,2025-09-01,Delivered
1015,1015,USPS,2025-09-11,2025-09-16,Delayed
1016,1016,FedEx,2025-08-26,2025-08-27,Delivered
