PaymentID,OrderID,Method,Amount,PaymentStatus
2872,2872,Gift Card,16707.61,Paid
2873,2873,PayPal,11409.43,Paid
2874,2874,PayPal,788.38,Refunded
2875,2875,Visa,8542.88,Paid
2876,2876,UPI,5680.28,Paid
2877,2877,Mastercard,708.58,Paid
2878,2878,Gift Card,5620.32,Paid
2879,2879,Gift Card,4754.31,Paid
2880,2880,Visa,1785.18,Paid
2881,2881,UPI,6368.56,Paid
2882,2882,Gift Card,18365.47,Paid
2883,2883,UPI,9993.47,Paid
2884,2884,UPI,2239.9,Paid
2885,2885,Gift Card,4823.99,Refunded
2886,2886,UPI,2382.74,Paid
2887,2887,PayPal,11147.66,Paid
2888,2888,Visa,7876.9,Paid
2889,2889,UPI,2129.09,Paid
2890,2890,Mastercard,10215.47,Paid
2891,2891,PayPal,3985.15,Refunded
2892,2892,Mastercard,6808.25,Paid
2893,2893,Visa,9021.83,Paid
2894,2894,UPI,5598.79,Paid
2895,2895,Gift Card,2582.38,Paid
2896,2896,Visa,1681.1,Paid
2897,2897,Gift Card,18948.13,Paid
2898,2898,Visa,9789.92,Paid
2899,2899,Gift Card,3071.65,Paid
2900,2900,PayPal,21748.48,Paid
2901,2901,Gift Card,3753.15,Paid
2902,2902,PayPal,9079.51,Paid
2903,2903,UPI,16786.63,Paid
2904,2904,Visa,5599.6,Paid
2905,2905,UPI,5409.44,Refunded
2906,2906,Visa,6626.37,Refunded
2907,2907,Visa,6369.17,Paid
2908,2908,Gift Card,2336.17,Refunded
2909,2909,PayPal,4091.63,Paid
2910,2910,PayPal,3063.03,Paid
2911,2911,PayPal,4493.54,Paid
2912,2912,Gift Card,10300.2,Paid
2913,2913,Gift Card,7937.92,Paid
2914,2914,Gift Card,14156.8,Paid
2915,2915,Mastercard,4085.27,Paid
2916,2916,Visa,2035.35,Paid
2917,2917,PayPal,1588.64,Paid
2918,2918,Mastercard,9131.13,Paid
2919,2919,UPI,2583.58,Paid
2920,2920,Gift Card,2901.21,Refunded
2921,2921,Mastercard,2271.21,Refunded
2922,2922,Visa,4981.61,Paid
2923,2923,PayPal,6156.59,Paid
2924,2924,Gift Card,9453.75,Paid
2925,2925,Gift Card,11637.81,Paid
2926,2926,PayPal,6257.53,Paid
2927,2927,PayPal,8895.62,Refunded
2928,2928,Gift Card,8618.21,Paid
2929,2929,UPI,5651.87,Paid
2930,2930,Gift Card,4971.14,Paid
2931,2931,Gift Card,2910.95,Paid
2932,2932,Mastercard,3068,Paid
2933,2933,Mastercard,7066.05,Paid
2934,2934,Visa,4622.79,Refunded
2935,2935,Mastercard,12388.57,Paid
2936,2936,UPI,9172.77,Paid
2937,2937,Visa,15413.8,Paid
2938,2938,Mastercard,4153.62,Paid
2939,2939,Mastercard,9191.1,Paid
2940,2940,UPI,16107.89,Paid
2941,2941,Visa,6702.59,Refunded
2942,2942,Gift Card,4157.2,Paid
2943,2943,Gift Card,2711.34,Paid
2944,2944,PayPal,2843.07,Paid
2945,2945,Visa,1113.03,Paid
2946,2946,Mastercard,11085.26,Paid
2947,2947,Visa,477.34,Paid
2948,2948,Mastercard,4507.93,Paid
2949,2949,Visa,2827.41,Paid
2950,2950,Mastercard,7420.25,Paid
2951,2951,PayPal,3395.65,Paid
2952,2952,UPI,3553.52,Paid
2953,2953,Visa,15015.06,Paid
2954,2954,Mastercard,3475.81,Paid
2955,2955,Gift Card,13369.14,Paid
2956,2956,Gift Card,8097.23,Refunded
2957,2957,Visa,9872.68,Paid
2958,2958,Gift Card,12588.01,Paid
2959,2959,Mastercard,9305.46,Paid
2960,2960,PayPal,3297.08,Paid
2961,2961,Visa,924.44,Refunded
2962,2962,Gift Card,3656.63,Refunded
2963,2963,Gift Card,3264.91,Paid
2964,2964,UPI,2453.74,Paid
2965,2965,Mastercard,4119.6,Paid
2966,2966,Gift Card,7549.38,Paid
2967,2967,Mastercard,3086.27,Paid
2968,2968,Visa,15569,Paid
2969,2969,Gift Card,4470.97,Paid
2970,2970,Visa,4032.15,Refunded
2971,2971,UPI,3498.19,Paid
2972,2972,UPI,12944.47,Paid
2973,2973,Visa,12094.55,Paid
2974,2974,UPI,8256.28,Paid
2975,2975,Visa,403.9,Paid
2976,2976,Visa,2992.6,Refunded
2977,2977,Visa,12320.31,Paid
2978,2978,Visa,1887.79,Paid
2979,2979,Mastercard,16658.62,Paid
2980,2980,Visa,6968.49,Paid
2981,2981,Mastercard,2646.82,Paid
2982,2982,Mastercard,6342.51,Refunded
2983,2983,PayPal,3243.84,Refunded
2984,2984,UPI,1598.29,Refunded
2985,2985,Visa,6452.94,Paid
2986,2986,Visa,5836.12,Paid
2987,2987,UPI,3923.13,Paid
2988,2988,Visa,12374.26,Paid
2989,2989,PayPal,5892.44,Paid
2990,2990,Mastercard,3358.47,Paid
2991,2991,Visa,4550.86,Paid
2992,2992,PayPal,11672.05,Paid
2993,2993,Visa,8526.08,Paid
2994,2994,PayPal,2300.12,Paid
2995,2995,Visa,8240.86,Paid
2996,2996,UPI,363.51,Paid
2997,2997,Mastercard,9388.45,Paid
2998,2998,Mastercard,7439.69,Paid
2999,2999,PayPal,3936.52,Paid
3000,3000,PayPal,7700.73,Refunded
3001,3001,Mastercard,3529.51,Paid
3002,3002,PayPal,3921.1,Refunded
3003,3003,UPI,12397.63,Paid
3004,3004,Mastercard,10538.9,Paid
3005,3005,PayPal,3242.56,Paid
3006,3006,PayPal,2137.95,Paid
3007,3007,Gift Card,11580.14,Paid
3008,3008,UPI,660.92,Paid
3009,3009,UPI,12534.36,Paid
3010,3010,Mastercard,571.51,Refunded
3011,3011,Visa,1078.91,Paid
3012,3012,Gift Card,5483.5,Paid
3013,3013,PayPal,5845.71,Paid
3014,3014,PayPal,4765.65,Paid
3015,3015,Gift Card,6333,Paid
3016,3016,Visa,10885.97,Paid
3017,3017,PayPal,3143.42,Paid
3018,3018,PayPal,10954.3,Paid
3019,3019,UPI,3831.47,Paid
3020,3020,PayPal,11461.11,Paid
3021,3021,Mastercard,5115.5,Paid
3022,3022,UPI,11661.57,Paid
3023,3023,UPI,408.33,Paid
3024,3024,Mastercard,4246.41,Paid
3025,3025,PayPal,8631.36,Refunded
3026,3026,UPI,8225.58,Paid
3027,3027,UPI,10286.04,Paid
3028,3028,Visa,8995.88,Paid
3029,3029,PayPal,1370.66,Paid
3030,3030,PayPal,9882.58,Paid
3031,3031,UPI,8406.4,Paid
3032,3032,Mastercard,870.3,Paid
3033,3033,Mastercard,12153.79,Paid
3034,3034,PayPal,9168.85,Paid
3035,3035,Gift Card,1570.73,Paid
3036,3036,UPI,6659.27,Paid
3037,3037,PayPal,5541.53,Paid
3038,3038,UPI,1937.49,Paid
3039,3039,Gift Card,9518.79,Paid
3040,3040,Mastercard,3025.33,Paid
3041,3041,Visa,11220.93,Paid
3042,3042,PayPal,8145.04,Paid
3043,3043,Visa,12502.46,Paid
3044,3044,UPI,517.08,Paid
3045,3045,PayPal,6423.36,Paid
3046,3046,PayPal,4258.5,Paid
3047,3047,PayPal,2505.75,Paid
3048,3048,Gift Card,3269.76,Refunded
3049,3049,PayPal,13000.91,Refunded
3050,3050,Mastercard,3242.22,Paid
3051,3051,PayPal,5260.95,Paid
3052,3052,Gift Card,7142.85,Refunded
3053,3053,PayPal,1883.7,Paid
3054,3054,PayPal,3646.36,Paid
3055,3055,Mastercard,5792.18,Paid
3056,3056,Visa,3092.17,Paid
3057,3057,Visa,1928.43,Paid
3058,3058,Visa,6432.7,Paid
3059,3059,Gift Card,4095.33,Paid
3060,3060,Gift Card,2604.42,Paid
3061,3061,Mastercard,6361.11,Paid
3062,3062,UPI,7615.46,Paid
3063,3063,UPI,4002.21,Paid
3064,3064,Gift Card,2050,Paid
3065,3065,UPI,3183.23,Paid
3066,3066,Mastercard,6127.78,Paid
3067,3067,UPI,3572.68,Paid
3068,3068,Gift Card,10488.82,Paid
3069,3069,Gift Card,9689.15,Refunded
3070,3070,PayPal,9969.19,Paid
3071,3071,UPI,11206.59,Refunded
3072,3072,Visa,7618.14,Paid
3073,3073,Mastercard,6598.88,Paid
3074,3074,PayPal,10056.63,Paid
3075,3075,Visa,6613.52,Paid
3076,3076,Gift Card,1837.66,Paid
3077,3077,Visa,3425.25,Paid
3078,3078,PayPal,2953.31,Refunded
3079,3079,PayPal,7614.67,Paid
3080,3080,UPI,4384.12,Paid
3081,3081,Visa,9282.05,Paid
3082,3082,Mastercard,2061.44,Paid
3083,3083,UPI,12104.85,Paid
3084,3084,UPI,10661.48,Paid
3085,3085,PayPal,2649.11,Paid
3086,3086,PayPal,1166.46,Refunded
3087,3087,Gift Card,3847.02,Paid
3088,3088,Gift Card,6010.85,Paid
3089,3089,Visa,2248.1,Paid
3090,3090,PayPal,6596.15,Refunded
3091,3091,UPI,6913,Paid
3092,3092,Gift Card,111.99,Paid
3093,3093,Gift Card,12020.56,Paid
3094,3094,Gift Card,4449.09,Paid
3095,3095,Mastercard,2268.14,Paid
3096,3096,Gift Card,12506.8,Refunded
3097,3097,Gift Card,5550.59,Paid
3098,3098,PayPal,3978.73,Paid
3099,3099,Visa,15750.59,Paid
3100,3100,Gift Card,1373.55,Paid
3101,3101,Mastercard,10406.43,Refunded
3102,3102,Gift Card,9956.05,Paid
3103,3103,Visa,3886.19,Paid
3104,3104,Mastercard,9198.02,Paid
3105,3105,Visa,6658.18,Paid
3106,3106,Mastercard,7879.31,Paid
3107,3107,Visa,13400.9,Paid
3108,3108,UPI,1503.65,Paid
3109,3109,Mastercard,93.6,Paid
3110,3110,Gift Card,8308.4,Refunded
3111,3111,PayPal,3014.67,Paid
3112,3112,Visa,8428.17,Paid
3113,3113,PayPal,2597.78,Paid
3114,3114,Visa,2050.89,Paid
3115,3115,PayPal,2676.22,Paid
3116,3116,Mastercard,5813.17,Paid
3117,3117,Visa,9331.77,Paid
3118,3118,Mastercard,5651.72,Paid
3119,3119,Mastercard,3984.09,Paid
3120,3120,PayPal,13730.16,Paid
3121,3121,Mastercard,1103.43,Refunded
3122,3122,PayPal,4467.29,Paid
3123,3123,UPI,9203.66,Paid
3124,3124,UPI,7663.89,Paid
3125,3125,PayPal,3878.25,Paid
3126,3126,Visa,4636.28,Paid
3127,3127,Mastercard,16192.37,Paid
3128,3128,Visa,5851.61,Paid
3129,3129,Mastercard,1912.32,Paid
3130,3130,Visa,4727.74,Refunded
3131,3131,Mastercard,5978.27,Paid
3132,3132,PayPal,10456.73,Refunded
3133,3133,Visa,8404.49,Paid
3134,3134,Mastercard,7229.44,Paid
3135,3135,Visa,1677.15,Paid
3136,3136,Visa,3665.54,Paid
3137,3137,Gift Card,6913.81,Paid
3138,3138,Gift Card,7541.49,Paid
3139,3139,UPI,5911.15,Paid
3140,3140,Mastercard,12041.2,Paid
3141,3141,PayPal,9111.49,Paid
3142,3142,Gift Card,4134.03,Paid
3143,3143,UPI,8433.3,Paid
3144,3144,Gift Card,6995.57,Paid
3145,3145,Visa,6542.13,Paid
3146,3146,UPI,5073.37,Paid
3147,3147,PayPal,11705.46,Refunded
3148,3148,UPI,9896.22,Paid
3149,3149,Mastercard,12269.77,Paid
3150,3150,Visa,7551.42,Paid
3151,3151,PayPal,2392.25,Paid
3152,3152,Visa,4676.68,Refunded
3153,3153,Mastercard,1962.92,Refunded
3154,3154,UPI,3649.72,Paid
3155,3155,Visa,6710.91,Paid
3156,3156,PayPal,8188.33,Paid
3157,3157,PayPal,5667.8,Refunded
3158,3158,Gift Card,3711.91,Paid
3159,3159,Visa,8064.4,Paid
3160,3160,Gift Card,5726.95,Paid
3161,3161,Mastercard,3013.16,Paid
3162,3162,Visa,4105.68,Paid
3163,3163,Visa,3306.02,Paid
3164,3164,Gift Card,5688.77,Paid
3165,3165,Gift Card,311,Paid
3166,3166,UPI,7694.28,Paid
3167,3167,Visa,10612.25,Paid
3168,3168,Mastercard,14172,Paid
3169,3169,Visa,328.3,Refunded
3170,3170,PayPal,1658.21,Paid
3171,3171,Gift Card,260.21,Refunded
3172,3172,Visa,4373.97,Paid
3173,3173,UPI,475.51,Paid
3174,3174,Visa,11137.53,Refunded
3175,3175,Mastercard,2671.01,Paid
3176,3176,Gift Card,7763.96,Paid
3177,3177,Gift Card,10631.83,Paid
3178,3178,Gift Card,3079.75,Paid
3179,3179,Visa,7412.15,Paid
3180,3180,PayPal,1227.6,Paid
3181,3181,Mastercard,5579.75,Refunded
3182,3182,UPI,6761.19,Paid
3183,3183,PayPal,8698.7,Paid
3184,3184,Mastercard,8148.27,Paid
3185,3185,PayPal,5911.61,Paid
3186,3186,UPI,8822.47,Paid
3187,3187,Mastercard,5921.03,Refunded
3188,3188,PayPal,8280.85,Paid
3189,3189,UPI,1292.75,Paid
3190,3190,PayPal,665.26,Paid
3191,3191,PayPal,9804.42,Paid
3192,3192,Mastercard,6023.17,Paid
3193,3193,PayPal,6002.12,Paid
3194,3194,PayPal,1200.95,Refunded
3195,3195,UPI,1265.05,Paid
3196,3196,UPI,3289.9,Paid
3197,3197,UPI,2865.32,Paid
3198,3198,Mastercard,804.81,Refunded
3199,3199,PayPal,855.65,Paid
3200,3200,PayPal,1320.05,Paid
3201,3201,Mastercard,15500.12,Refunded
3202,3202,Mastercard,5498.76,Refunded
3203,3203,Visa,5206.68,Paid
3204,3204,Gift Card,15143.96,Refunded
3205,3205,Visa,7586.25,Paid
3206,3206,Visa,1260.31,Paid
3207,3207,Gift Card,5521.41,Refunded
3208,3208,Visa,2330.29,Refunded
3209,3209,Mastercard,5343.08,Paid
3210,3210,PayPal,9758.49,Refunded
3211,3211,Gift Card,4227.91,Paid
3212,3212,Visa,15771.73,Paid
3213,3213,UPI,38.53,Paid
3214,3214,PayPal,10108.01,Paid
3215,3215,Gift Card,13240.76,Paid
3216,3216,Visa,1642.76,Paid
3217,3217,PayPal,10172.65,Paid
3218,3218,UPI,6236.36,Refunded
3219,3219,Mastercard,12782.68,Paid
3220,3220,PayPal,3638.99,Paid
3221,3221,Mastercard,2726.87,Paid
3222,3222,Gift Card,10348.28,Paid
3223,3223,PayPal,5420.24,Paid
3224,3224,PayPal,15898.72,Paid
3225,3225,PayPal,4310.37,Paid
3226,3226,UPI,462.23,Refunded
3227,3227,Gift Card,11760.09,Refunded
3228,3228,Visa,1060.26,Paid
3229,3229,Mastercard,4391.42,Paid
3230,3230,UPI,3643.35,Paid
3231,3231,UPI,6976.32,Paid
3232,3232,UPI,10072.53,Paid
3233,3233,UPI,5030.74,Paid
3234,3234,PayPal,8683.2,Paid
3235,3235,Mastercard,4421.45,Paid
3236,3236,Visa,8943.2,Refunded
3237,3237,UPI,11078.76,Paid
3238,3238,Visa,14616.86,Paid
3239,3239,Gift Card,10358.26,Paid
3240,3240,Visa,4823.55,Paid
3241,3241,UPI,13442.12,Paid
3242,3242,PayPal,7819.6,Paid
3243,3243,Mastercard,316.42,Paid
3244,3244,Mastercard,7629.18,Paid
3245,3245,UPI,4189.88,Paid
3246,3246,Mastercard,2396.71,Paid
3247,3247,Gift Card,7983.13,Paid
3248,3248,PayPal,7408.37,Paid
3249,3249,Gift Card,10248.05,Paid
3250,3250,PayPal,11561.67,Paid
3251,3251,Visa,5186.84,Paid
3252,3252,PayPal,7459.24,Paid
3253,3253,Mastercard,8603.73,Paid
3254,3254,Gift Card,3293.02,Paid
3255,3255,Mastercard,8911.06,Refunded
3256,3256,Visa,5475.09,Paid
3257,3257,Gift Card,8663.64,Paid
3258,3258,Gift Card,2848.33,Refunded
3259,3259,Gift Card,734.61,Paid
3260,3260,Visa,8910.84,Paid
3261,3261,Visa,891.58,Paid
3262,3262,Visa,4821.49,Paid
3263,3263,Mastercard,920.14,Paid
3264,3264,Visa,4256.38,Paid
3265,3265,Visa,2509.85,Paid
3266,3266,Visa,7295.98,Paid
3267,3267,Gift Card,10865.58,Paid
3268,3268,PayPal,10305.66,Paid
3269,3269,UPI,9728.87,Refunded
3270,3270,Mastercard,16530.98,Paid
3271,3271,Gift Card,374.21,Paid
3272,3272,Mastercard,5564.12,Paid
3273,3273,UPI,3367.29,Paid
3274,3274,PayPal,13876.93,Paid
3275,3275,Visa,8180.68,Refunded
3276,3276,UPI,10635.47,Paid
3277,3277,PayPal,1407.43,Paid
3278,3278,PayPal,3565.11,Paid
3279,3279,Gift Card,216.52,Refunded
3280,3280,Mastercard,6416.27,Paid
3281,3281,UPI,5600.94,Paid
3282,3282,PayPal,7306.33,Refunded
3283,3283,Mastercard,12666.81,Paid
3284,3284,Mastercard,2001.75,Paid
3285,3285,Mastercard,1818.68,Refunded
3286,3286,UPI,7730.99,Paid
3287,3287,UPI,10241.59,Paid
3288,3288,Visa,2518.24,Paid
3289,3289,PayPal,4338.16,Paid
3290,3290,Mastercard,1656.25,Paid
3291,3291,UPI,3073.74,Paid
3292,3292,Visa,11006.22,Refunded
3293,3293,UPI,655.51,Paid
3294,3294,Visa,12721.49,Refunded
3295,3295,Gift Card,6384.03,Refunded
3296,3296,UPI,479.17,Paid
3297,3297,Visa,2423.12,Paid
3298,3298,Mastercard,2066.07,Paid
3299,3299,Mastercard,1606.95,Paid
3300,3300,PayPal,7706.35,Refunded
3301,3301,UPI,7782.91,Paid
3302,3302,Mastercard,1048.26,Paid
3303,3303,Mastercard,5200.06,Refunded
3304,3304,UPI,2375.47,Paid
3305,3305,UPI,6812.24,Refunded
3306,3306,PayPal,4595.93,Paid
3307,3307,Mastercard,9873.24,Paid
3308,3308,UPI,5478.6,Paid
3309,3309,UPI,9422.78,Paid
3310,3310,Visa,2224.35,Refunded
3311,3311,Mastercard,13138.79,Paid
3312,3312,PayPal,13578.21,Paid
3313,3313,UPI,1067.63,Paid
3314,3314,PayPal,2170.99,Refunded
3315,3315,UPI,8444.89,Refunded
3316,3316,UPI,8780.4,Paid
3317,3317,UPI,6056.66,Refunded
3318,3318,Gift Card,3867.44,Paid
3319,3319,UPI,915.82,Paid
3320,3320,Mastercard,6202.45,Paid
3321,3321,UPI,8536.9,Paid
3322,3322,PayPal,13661.01,Paid
3323,3323,Gift Card,5212.33,Paid
3324,3324,Visa,9310.85,Paid
3325,3325,UPI,7243.98,Paid
3326,3326,Mastercard,11066.02,Paid
3327,3327,UPI,17141.29,Paid
3328,3328,Visa,3725.49,Refunded
3329,3329,Gift Card,8974.64,Paid
3330,3330,Mastercard,6875.05,Refunded
3331,3331,Visa,2854.73,Paid
3332,3332,PayPal,3088.76,Paid
3333,3333,PayPal,1414.93,Paid
3334,3334,UPI,6475.62,Paid
3335,3335,UPI,6443.31,Paid
3336,3336,Gift Card,9807.01,Paid
3337,3337,Gift Card,9098.55,Paid
3338,3338,Gift Card,8285.25,Paid
3339,3339,UPI,8229.7,Paid
3340,3340,Visa,10390.05,Refunded
3341,3341,Mastercard,5975.59,Refunded
3342,3342,PayPal,6913.57,Refunded
3343,3343,PayPal,9989.05,Paid
3344,3344,PayPal,62.4,Paid
3345,3345,Gift Card,4297.72,Paid
3346,3346,Visa,4647.71,Paid
3347,3347,Visa,10238.74,Paid
3348,3348,Visa,7277.6,Refunded
3349,3349,Visa,9475.05,Paid
3350,3350,Visa,1382.17,Paid
3351,3351,Mastercard,3990.23,Paid
3352,3352,Visa,9277.75,Refunded
3353,3353,PayPal,4761.45,Paid
3354,3354,Mastercard,7249.12,Paid
3355,3355,UPI,11655.65,Paid
3356,3356,Visa,1177.84,Paid
3357,3357,UPI,8870.13,Paid
3358,3358,PayPal,4303.09,Paid
3359,3359,Visa,1451.51,Paid
3360,3360,Mastercard,6061.06,Refunded
3361,3361,Visa,3969.13,Paid
3362,3362,Mastercard,7232.65,Paid
3363,3363,Mastercard,14611.16,Paid
3364,3364,Gift Card,12203.41,Paid
3365,3365,Mastercard,11181.53,Paid
3366,3366,Visa,6252.42,Refunded
3367,3367,Visa,11662.24,Paid
3368,3368,PayPal,12118.83,Refunded
3369,3369,Mastercard,2849.86,Paid
3370,3370,UPI,806.26,Paid
3371,3371,UPI,7608.71,Refunded
3372,3372,Mastercard,5760.64,Paid
3373,3373,Visa,12295.07,Paid
3374,3374,Gift Card,8661.84,Refunded
3375,3375,Mastercard,10566.01,Refunded
3376,3376,UPI,2150.78,Paid
3377,3377,UPI,6689.83,Refunded
3378,3378,UPI,9383.23,Paid
3379,3379,Gift Card,6065.45,Paid
3380,3380,Mastercard,10172.71,Paid
3381,3381,Visa,1185.81,Paid
3382,3382,Mastercard,7267.29,Paid
3383,3383,PayPal,956.19,Paid
3384,3384,Mastercard,12235.06,Paid
3385,3385,Visa,1747.63,Paid
3386,3386,Gift Card,6843.36,Paid
3387,3387,PayPal,5385.03,Paid
3388,3388,UPI,1440.31,Paid
3389,3389,Mastercard,5607.38,Paid
3390,3390,Mastercard,6717.97,Paid
3391,3391,Gift Card,3662.45,Paid
3392,3392,Gift Card,3152.16,Paid
3393,3393,Gift Card,7679.15,Paid
3394,3394,Visa,1690.27,Paid
3395,3395,Gift Card,5501.42,Refunded
3396,3396,Gift Card,3468.48,Paid
3397,3397,Visa,7496.07,Paid
3398,3398,Gift Card,1994.5,Paid
3399,3399,Gift Card,7581.88,Paid
3400,3400,Mastercard,3086.16,Paid
3401,3401,PayPal,431.94,Refunded
3402,3402,UPI,5273.14,Refunded
3403,3403,Visa,3190.24,Paid
3404,3404,Visa,8396.26,Paid
3405,3405,Mastercard,2708.36,Paid
3406,3406,Visa,6207.26,Refunded
3407,3407,Visa,2364.29,Paid
3408,3408,Mastercard,9392.98,Paid
3409,3409,Visa,3512.55,Paid
3410,3410,PayPal,302.91,Paid
3411,3411,Visa,6546.05,Paid
3412,3412,PayPal,14551.27,Paid
3413,3413,Mastercard,2996.94,Paid
3414,3414,UPI,2621.45,Paid
3415,3415,Visa,11841.35,Refunded
3416,3416,Visa,10376.53,Paid
3417,3417,PayPal,2859.9,Refunded
3418,3418,Visa,3065.87,Paid
3419,3419,Gift Card,2006.47,Paid
3420,3420,PayPal,4595.35,Paid
3421,3421,Mastercard,4851.9,Paid
3422,3422,Gift Card,5671.55,Paid
3423,3423,Visa,11334.04,Paid
3424,3424,Mastercard,8608.88,Paid
3425,3425,PayPal,923.38,Paid
3426,3426,Visa,10394.7,Paid
3427,3427,PayPal,4637.22,Paid
3428,3428,Gift Card,16318.1,Paid
3429,3429,Mastercard,1631.32,Paid
3430,3430,Mastercard,7577.3,Paid
3431,3431,PayPal,526.8,Paid
3432,3432,Gift Card,5733.55,Paid
3433,3433,PayPal,9078.45,Refunded
3434,3434,UPI,4001.67,Refunded
3435,3435,Mastercard,15898.05,Paid
3436,3436,Visa,10577.23,Paid
3437,3437,Visa,12638.21,Paid
3438,3438,Visa,3786.83,Paid
3439,3439,Gift Card,1742.12,Refunded
3440,3440,Mastercard,3478.99,Refunded
3441,3441,UPI,2280.28,Paid
3442,3442,Visa,11660.21,Refunded
3443,3443,UPI,4881.56,Refunded
3444,3444,UPI,11066.15,Refunded
3445,3445,UPI,9038.62,Paid
3446,3446,Mastercard,11434.35,Paid
3447,3447,Visa,1899.67,Paid
3448,3448,PayPal,6910.16,Paid
3449,3449,Mastercard,8083.14,Paid
3450,3450,UPI,12900.25,Refunded
3451,3451,Gift Card,6867.19,Paid
3452,3452,PayPal,9093.62,Paid
3453,3453,Gift Card,5152.67,Paid
3454,3454,UPI,969.39,Paid
3455,3455,Gift Card,8385.64,Paid
3456,3456,Visa,10248.23,Paid
3457,3457,PayPal,7515,Paid
3458,3458,UPI,14834.92,Paid
3459,3459,Gift Card,7299.9,Refunded
3460,3460,PayPal,5045.72,Paid
3461,3461,PayPal,4579.63,Paid
3462,3462,PayPal,4403.41,Paid
3463,3463,Gift Card,8259.08,Paid
3464,3464,UPI,11871.28,Paid
3465,3465,Mastercard,9206.49,Paid
3466,3466,Gift Card,8444.67,Paid
3467,3467,PayPal,6580.38,Paid
3468,3468,Mastercard,5662.1,Paid
3469,3469,PayPal,6474.65,Paid
3470,3470,PayPal,9808.53,Paid
3471,3471,Mastercard,6639.18,Refunded
3472,3472,Mastercard,3448,Paid
3473,3473,Visa,3526.35,Paid
3474,3474,Mastercard,11087.48,Paid
3475,3475,UPI,4948.34,Paid
3476,3476,Visa,1076.95,Paid
3477,3477,Mastercard,6273.12,Paid
3478,3478,UPI,810.58,Paid
3479,3479,Visa,1459.07,Refunded
3480,3480,Mastercard,87.45,Paid
3481,3481,Gift Card,4717.09,Paid
3482,3482,Mastercard,9771.06,Paid
3483,3483,Visa,8972.11,Paid
3484,3484,UPI,8164.84,Paid
3485,3485,PayPal,6300.67,Refunded
3486,3486,Mastercard,903.91,Paid
3487,3487,Mastercard,2231.67,Paid
3488,3488,Mastercard,6099.92,Paid
3489,3489,Mastercard,5911.63,Paid
3490,3490,Visa,3349.78,Paid
3491,3491,Visa,4102.99,Paid
3492,3492,Visa,1166.39,Paid
3493,3493,Visa,557.26,Paid
3494,3494,UPI,9482.72,Paid
3495,3495,Visa,835.89,Paid
3496,3496,PayPal,10106.12,Paid
3497,3497,Visa,3529.13,Paid
3498,3498,Mastercard,5691.13,Paid
3499,3499,Gift Card,9501.51,Paid
3500,3500,UPI,6394.06,Paid
3501,3501,UPI,9750.45,Paid
3502,3502,PayPal,4171.71,Paid
3503,3503,PayPal,9345.12,Refunded
3504,3504,Gift Card,5262.81,Paid
3505,3505,PayPal,11092.08,Paid
3506,3506,Visa,5537.31,Refunded
3507,3507,Visa,10844.66,Refunded
3508,3508,Gift Card,4638.34,Paid
3509,3509,UPI,4576.93,Paid
3510,3510,UPI,509.75,Paid
3511,3511,Gift Card,3616.62,Paid
3512,3512,Gift Card,625.95,Refunded
3513,3513,UPI,816.45,Paid
3514,3514,Visa,8206.5,Paid
3515,3515,Mastercard,9706.18,Refunded
3516,3516,UPI,3207.88,Paid
3517,3517,UPI,5833.86,Paid
3518,3518,Visa,5125.3,Paid
3519,3519,Gift Card,3811.5,Paid
3520,3520,Gift Card,11533.63,Paid
3521,3521,Gift Card,12493.71,Paid
3522,3522,Visa,2555.84,Paid
3523,3523,UPI,7793.43,Paid
3524,3524,PayPal,4603.66,Paid
3525,3525,Gift Card,11131.05,Paid
3526,3526,Gift Card,983.62,Refunded
3527,3527,Gift Card,6858.09,Refunded
3528,3528,Mastercard,8935.18,Paid
3529,3529,UPI,7788.64,Paid
3530,3530,PayPal,5785.93,Paid
3531,3531,Gift Card,1202.03,Paid
3532,3532,Gift Card,7537.5,Refunded
3533,3533,Gift Card,3924.39,Paid
3534,3534,Mastercard,1329.15,Paid
3535,3535,Mastercard,8387.84,Paid
3536,3536,Visa,12230.88,Refunded
3537,3537,Mastercard,6721.39,Paid
3538,3538,Visa,9097.05,Paid
3539,3539,Gift Card,9170.58,Paid
3540,3540,Visa,7958.6,Paid
3541,3541,Mastercard,10047.54,Paid
3542,3542,Gift Card,823.44,Refunded
3543,3543,UPI,6977.34,Paid
3544,3544,PayPal,12850.41,Paid
3545,3545,Mastercard,587.5,Refunded
3546,3546,PayPal,605.87,Paid
3547,3547,Mastercard,1758.54,Paid
3548,3548,PayPal,5578.16,Paid
3549,3549,Visa,8473.1,Refunded
3550,3550,Visa,5443.25,Paid
3551,3551,Mastercard,7619.95,Paid
3552,3552,PayPal,13608.58,Paid
3553,3553,Gift Card,9515.72,Paid
3554,3554,Visa,8653.48,Refunded
3555,3555,PayPal,6836.86,Paid
3556,3556,Mastercard,2373.8,Paid
3557,3557,Visa,7249.21,Refunded
3558,3558,PayPal,17490.83,Paid
3559,3559,Visa,1745.69,Paid
3560,3560,PayPal,1661.84,Paid
3561,3561,Mastercard,3497.18,Paid
3562,3562,Mastercard,16833.8,Paid
3563,3563,UPI,7309.6,Paid
3564,3564,UPI,5766.81,Paid
3565,3565,Visa,13050.71,Paid
3566,3566,Mastercard,7855.44,Paid
3567,3567,Visa,6772.02,Refunded
